the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,a metric unit of length equal to one ten billionth of a meter (or 0.0001 micron); used to specify wavelengths of electromagnetic radiation,any of several fat-soluble vitamins essential for normal vision; prevents night blindness or inflammation or dryness of the eyes,one of the four nucleotides used in building DNA; all four nucleotides have a common phosphate group and a sugar (ribose),(biochemistry) purine base found in DNA and RNA; pairs with thymine in DNA and with uracil in RNA,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",the 1st letter of the Roman alphabet,the blood group whose red cells carry the A antigen,,,,,,,,,,,,,,,,,,,,,,,,,,
is,"have the quality of being; (copula, used with an adjective or a predicate noun); ""John is rich""; ""This is not a good answer""","be identical to; be someone or something; ""The president of the company is John Smith""; ""This is my house""","occupy a certain position or area; be somewhere; ""Where is my umbrella?"" ""The toolshed is in the back""; ""What is behind this behavior?""","have an existence, be extant; ""Is there a God?""","happen, occur, take place; ""I lost my wallet; this was during the visit to my parents' house""; ""There were two hundred people at his funeral""; ""There was a lot of noise in the kitchen""","be identical or equivalent to; ""One dollar equals 1,000 rubles these days!""","form or compose; ""This money is my only income""; ""The stone wall was the backdrop for the performance""; ""These constitute my entire belonging""; ""The children made up the chorus""; ""This sum represents my entire income for a year""; ""These few men comprise his entire army""","work in a specific place, with a specific subject, or in a specific function; ""He is a herpetologist""; ""She is our resident philosopher""","represent, as of a character on stage; ""Derek Jacobi was Hamlet""","spend or use time; ""I may be an hour""","have life, be alive; ""Our great leader is no more""; ""My grandfather lived until the end of war""","to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form; ""let her be""","be priced at; ""These shoes cost $100""",,,,,,,,,,,,,,,,,,,,
offer,"the verbal act of offering; ""a generous offer of assistance""","something offered (as a proposal or bid); ""noteworthy new offerings for investors included several index funds""","a usually brief attempt; ""he took a crack at it""; ""I gave it a whirl""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
except,"take exception to; ""he demurred at my suggestion to work on Saturday""","prevent from being included or considered or accepted; ""The bad results were excluded from the report""; ""Leave off the top piece""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
research,systematic investigation to establish facts,"a search for knowledge; ""their pottery deserves more research than it has received""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
note,"a brief written record; ""he made a note of the appointment""","a short personal letter; ""drop me a line when you get there""","a notation representing the pitch and duration of a musical sound; ""the singer held the note too long""","a tone of voice that shows what the speaker is feeling; ""there was a note of uncertainty in his voice""","a characteristic emotional quality; ""it ended on a sour note""; ""there was a note of gaiety in her manner""; ""he detected a note of sarcasm""","a piece of paper money (especially one issued by a central bank); ""he peeled off five one-thousand-zloty notes""","a comment or instruction (usually added); ""his notes were appended at the end of the article""; ""he added a short notation to the address on the envelope""","high status importance owing to marked superiority; ""a scholar of great eminence""","a promise to pay a specified amount on demand or at a certain time; ""I had to co-sign his note at the bank""",,,,,,,,,,,,,,,,,,,,,,,,
defense,"(military) military action or resources protecting a country against potential enemies; ""they died in the defense of Stalingrad""; ""they were developed for the defense program""","protection from harm; ""sanitation is the best defense against disease""","(sports) the team that is trying to prevent the other team from scoring; ""his teams are always good on defense""","the justification for some act or belief; ""he offered a persuasive defense of the theory""",(psychiatry) an unconscious process that tries to reduce the anxiety associated with instinctive desires,the federal department responsible for safeguarding national security of the United States; created in 1947,"the defendant and his legal advisors collectively; ""the defense called for a mistrial""","the speech act of answering an attack on your assertions; ""his refutation of the charges was short and persuasive""; ""in defense he said the other man started it""","an organization of defenders that provides resistance against attack; ""he joined the defense against invasion""","a structure used to defend against attack; ""the artillery battered down the defenses""","a defendant's answer or plea denying the truth of the charges against him; ""he gave evidence for the defense""","the act of defending someone or something against attack or injury; ""a good boxer needs a good defense""; ""defense against hurricanes is an urgent problem""",,,,,,,,,,,,,,,,,,,,,
cover,"a covering that serves to conceal or shelter something; ""a screen of trees afforded privacy""; ""under cover of darkness""; ""the brush provided a covert for game""; ""the simplest concealment is to match perfectly the color of the background""","bedding that keeps a person warm in bed; ""he pulled the covers over his head and went to sleep""","the act of concealing the existence of something by obstructing the view of it; ""the cover concealed their guns from enemy aircraft""","the protective covering on the front, back, and spine of a book; ""the book had a leather binding""","a natural object that covers or envelops; ""under a covering of dust""; ""the fox was flushed from its cover""","covering for a hole (especially a hole in the top of a container); ""he removed the top of the carton""; ""he couldn't get the top off of the bottle""; ""put the cover back on the kettle""","fire that makes it difficult for the enemy to fire on your own individuals or formations; ""artillery provided covering fire for the withdrawal""",a fixed charge by a restaurant or nightclub over and above the charge for food and drink,"a recording of a song that was first recorded or made popular by somebody else; ""they made a cover of a Beatles' song""","a false identity and background (especially one created for an undercover agent); ""her new name and passport are cover for her next assignment""",,,,,,,,,,,,,,,,,,,,,,,
contain,"include or contain; have as a component; ""A totally new idea is comprised in this paper""; ""The record contains many old songs from the 1930's""","contain or hold; have within; ""The jar carries wine""; ""The canteen holds fresh water""; ""This can contains water""","lessen the intensity of; temper; hold in restraint; hold or keep within limits; ""moderate your alcohol intake""; ""hold your tongue""; ""hold your temper""; ""control your anger""","be divisible by; ""24 contains 6""","be capable of holding or containing; ""This box won't take all the items""; ""The flask holds one gallon""","hold back, as of a danger or an enemy; check the expansion or influence of; ""Arrest the downward trend""; ""Check the growth of communism in South East Asia""; ""Contain the rebel movement""; ""Turn back the tide of communism""",,,,,,,,,,,,,,,,,,,,,,,,,,,
enough,"an adequate quantity; a quantity that is large enough to achieve a purpose; ""enough is as good as a feast""; ""there is more than a sufficiency of lawyers in this country""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
private,"an enlisted man of the lowest rank in the Army or Marines; ""our prisoner was just a private and knew nothing of value""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black,the quality or state of the achromatic color of least lightness (bearing the least resemblance to white),"total absence of light; ""they fumbled around in total darkness""; ""in the black of night""",British chemist who identified carbon dioxide and who formulated the concepts of specific heat and latent heat (1728-1799),popular child actress of the 1930's (born in 1928),a person with dark skin who comes from Africa (or whose ancestors came from Africa),(board games) the darker pieces,"black clothing (worn as a sign of mourning); ""the widow wore black""",,,,,,,,,,,,,,,,,,,,,,,,,,
because,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feeling,"the experiencing of affective and emotional states; ""she had a feeling of euphoria""; ""he had terrible feelings of guilt""; ""I disliked him and the feeling was mutual""","a vague idea in which some confidence is placed; ""his impression of her was favorable""; ""what are your feelings about the crisis?""; ""it strengthened my belief in his sincerity""; ""I had a feeling that she was lying""","the general atmosphere of a place or situation and the effect that it has on people; ""the feel of the city excited him""; ""a clergyman improved the tone of the meeting""; ""it had the smell of treason""","a physical sensation that you experience; ""he had a queasy feeling""; ""I had a strange feeling in my leg""; ""he lost all feeling in his arm""","the sensation produced by pressure receptors in the skin; ""she likes the touch of silk on her skin""; ""the surface had a greasy feeling""","an intuitive understanding of something; ""he had a great feeling for music""",,,,,,,,,,,,,,,,,,,,,,,,,,,
south,the region of the United States lying to the south of the Mason-Dixon line,the southern states that seceded from the United States in 1861,the cardinal compass point that is at 180 degrees,"a location in the southern part of a country, region, or city",the direction corresponding to the southward cardinal compass point,,,,,,,,,,,,,,,,,,,,,,,,,,,,
